E0, Erec, Ee', pex, pey, pez, Ep, ppx, ppy, ppz 
2.5884,2.38105,2.15647,-0.717918,-0.478474,1.97637,1.16285,-0.261165,0.538609,0.337002
1.6952,1.59463,1.42852,0.363244,0.140792,1.37437,1.10439,-0.357502,-0.24975,0.386176
2.00808,1.96596,1.8779,0.393595,-0.33939,1.80455,1.02633,-0.276224,0.304674,0.0622162
1.32771,1.29353,1.23286,0.286259,0.169153,1.18718,0.998944,-0.137337,-0.172921,0.262244
1.63216,1.31838,1.1221,-0.160727,0.472728,1.00489,1.13455,0.515335,-0.356004,0.120565
1.8963,1.52543,1.13783,0.502017,-0.422116,0.929765,1.32587,-0.535262,0.506147,0.5787
1.78552,1.74375,1.66832,0.374562,0.32884,1.59212,1.0137,-0.247293,-0.281142,0.083902
1.9549,1.8582,1.80956,-0.0244616,0.540058,1.72692,0.986907,0.127729,-0.276347,0.0307825
1.46974,1.4286,1.23095,-0.564495,0.0916107,1.09004,1.13592,0.549897,-0.0414193,0.325371
1.56701,1.52572,1.42052,0.347757,0.235766,1.35697,1.04347,-0.378064,-0.20015,0.15963
2.15173,1.88614,1.74091,-0.441369,-0.306763,1.65585,1.0835,0.491245,0.175178,0.147018
2.47707,1.74318,1.43233,0.497055,-0.0247017,1.3431,1.24912,-0.585253,0.359046,0.456624
1.76389,1.35821,1.27851,0.466918,-0.0646442,1.18844,1.01798,0.151368,0.313931,0.185631
2.64299,2.55882,2.3279,-0.649359,-0.00720678,2.23549,1.16919,0.642639,-0.0973128,0.253383
1.45896,1.41659,1.21405,-0.371194,0.200722,1.13835,1.14082,0.492061,-0.226994,0.35701
1.93674,1.39233,1.26019,0.342486,-0.194443,1.19707,1.07041,-0.38078,0.146231,0.314725
2.2364,2.04099,1.75454,-0.122557,0.567365,1.65575,1.22471,0.0257649,-0.572876,0.539186
1.4833,1.44206,1.26601,-0.389999,0.283725,1.17054,1.11433,0.388112,-0.310655,0.337989
1.76647,1.7253,1.52254,-0.552213,0.211353,1.40304,1.14103,0.55113,-0.179894,0.292383
1.32477,1.28174,1.20582,0.358066,-0.0345562,1.15091,1.01419,-0.381909,0.0473548,-0.0112748
2.9995,2.95727,2.59743,-0.173659,0.752826,2.47986,1.29811,0.313393,-0.709838,0.450173
1.74358,1.53163,1.39907,0.144476,-0.490407,1.30232,1.07083,-0.239814,0.352011,-0.291387
2.04673,1.97112,1.66817,0.118003,-0.507974,1.58456,1.24122,0.0120681,0.505217,0.636304
1.24748,1.20589,1.15423,-0.33912,0.128986,1.09572,0.989933,0.253252,-0.17568,0.0679122
1.66598,1.62403,1.50903,-0.549373,-0.0731149,1.40357,1.05327,0.454796,-0.0184949,0.147779
1.2122,1.18847,1.1263,0.380866,0.146141,1.04983,1.00044,-0.285778,-0.190664,-0.0500293
1.99098,1.70304,1.27968,0.65169,-0.239879,1.07487,1.36163,-0.611669,0.240099,0.736137
2.03428,1.9027,1.84518,0.174269,-0.481872,1.7726,0.995795,-0.16554,0.207436,0.202039
1.8523,1.81107,1.6014,0.216129,0.540351,1.49191,1.14795,-0.272225,-0.504489,0.329871
1.99405,1.95201,1.69452,0.222059,0.53009,1.59408,1.19577,-0.321316,-0.480371,0.464225
1.32133,1.27768,1.16741,0.0438719,-0.311874,1.12413,1.04853,-0.237164,0.349113,0.202338
2.54309,1.36831,1.21384,0.0740622,-0.386602,1.14825,1.09274,-0.0956729,0.107917,0.541233
1.64969,1.60649,1.37489,0.0703069,-0.450893,1.29694,1.16988,-0.19419,0.463437,0.485571
1.7037,1.66169,1.57328,-0.385038,-0.148592,1.51818,1.02668,0.400747,0.100952,0.0540196
2.69945,1.70117,1.32157,-0.253468,0.309728,1.25951,1.31787,-0.282762,-0.14741,0.868765
1.55744,1.4231,1.28182,-0.152043,-0.387432,1.21237,1.07956,-0.266363,0.237153,0.397362
1.91938,1.73224,1.658,0.433591,-0.127836,1.59519,1.01251,-0.117138,-0.0308988,-0.36076
2.96337,2.14929,1.93631,0.401359,0.301494,1.87011,1.15125,-0.19129,0.232172,0.595425
1.35222,1.30949,1.16273,-0.153098,0.358454,1.09545,1.08503,0.0787464,-0.492603,0.219283
1.54226,1.50055,1.26829,0.449425,-0.238858,1.16169,1.17054,-0.462822,0.234553,0.469658
1.32376,1.28255,1.2126,0.261687,-0.201591,1.16674,1.00822,-0.271675,0.209796,0.135367
1.67657,1.63506,1.52766,0.497537,-0.230277,1.42589,1.04568,-0.387478,0.131009,0.213978
4.68851,2.64911,1.40711,-0.10096,-0.535524,1.29729,2.18028,0.171564,0.591219,1.8693
1.9634,1.92185,1.71246,0.100286,0.639358,1.58546,1.14766,-0.165477,-0.525913,0.364406
2.70319,2.66098,2.39893,-0.269131,-0.685099,2.28321,1.20033,0.358888,0.543177,0.369582
2.18878,2.14578,1.84676,-0.135694,0.582646,1.74718,1.23729,-0.0142421,-0.590345,0.549388
1.33177,1.26768,1.20326,0.358224,0.230728,1.12529,1.00269,-0.299201,-0.161409,-0.0972605
1.98011,1.69571,1.46929,-0.395518,-0.0135408,1.41499,1.16469,-0.138095,-0.605801,0.30014
2.51871,1.7032,1.64682,0.58058,-0.157554,1.53301,0.994646,0.17034,-0.222425,0.174576
1.43759,1.39535,1.12835,-0.505532,-0.127194,1.00071,1.20527,0.478157,0.180871,0.557657
1.65934,1.38677,1.26937,-0.300732,0.262972,1.20487,1.05567,0.191274,-0.0156729,0.444135
1.86589,1.5268,1.45237,-0.0783449,-0.382472,1.39892,1.0127,-0.0406891,0.151858,0.347106
1.96737,1.92327,1.86993,0.127531,0.473305,1.80454,0.991608,0.0777789,-0.299039,0.0863572
2.76575,1.99425,1.92126,-0.472057,0.206226,1.85092,1.01126,0.174957,-0.288025,-0.169458
2.32658,2.28484,1.90299,-0.551881,0.396243,1.77758,1.32012,0.653344,-0.37749,0.541304
2.45682,2.41583,2.17153,0.484849,-0.457818,2.06661,1.18257,-0.43283,0.434151,0.377205
1.53973,1.49563,1.37092,-0.523902,-0.289566,1.23333,1.06298,0.420589,0.0393237,0.266697
1.7379,1.69475,1.59828,0.419009,0.0665279,1.54094,1.03475,-0.432326,-0.058553,-0.00313408
1.93218,1.31076,1.1455,0.118566,-0.340959,1.08713,1.10353,-0.0332381,0.103329,0.570657
1.42512,1.37384,1.31759,0.320595,0.130761,1.27128,0.994524,-0.274171,0.180831,0.0292242
1.96861,1.60523,1.54692,0.0725142,-0.436372,1.48232,0.996585,0.268096,0.144146,-0.142035
2.28452,2.24237,1.91883,-0.544559,0.223904,1.82626,1.26181,0.650784,-0.290293,0.45168
2.62569,2.58381,2.29257,-0.635,0.145415,2.19807,1.22951,0.643831,-0.0264744,0.4649
1.89288,1.85163,1.50812,0.615137,0.446899,1.30242,1.28178,-0.516906,-0.433069,0.554857
1.98845,1.70639,1.43779,-0.40058,-0.146402,1.37308,1.20687,0.545739,-0.00025468,0.527589
5.21232,4.63906,3.47905,-1.01863,0.145905,3.32339,2.09828,1.25787,0.110238,1.38854
1.36821,1.32471,1.12223,-0.259213,-0.502568,0.969352,1.14075,0.305314,0.542797,0.181932
2.53417,2.18373,1.96725,0.188707,0.550108,1.87932,1.15475,-0.227211,-0.582945,0.248286
1.47572,1.43368,1.31041,-0.253069,-0.339364,1.24015,1.06154,0.354552,0.259437,0.231298
1.80992,1.81617,1.45067,-0.0469427,-0.438473,1.38202,1.30377,-0.0852054,0.842314,0.320481
1.24684,1.20442,1.14793,0.18871,0.282953,1.09639,0.99476,-0.220653,-0.135158,0.205518
1.44619,1.40475,1.35132,0.3051,0.189014,1.30279,0.991699,-0.290391,-0.126917,0.0517499
1.53326,1.49008,1.40339,-0.226701,0.293203,1.35357,1.02496,0.181739,-0.176812,0.325411
2.01252,1.63562,1.39144,0.0404065,-0.42456,1.32447,1.18245,0.006417,0.518041,0.49943
3.21617,2.30628,2.12454,0.36458,0.588345,2.00863,1.12001,0.139744,-0.423137,0.418912
2.33065,2.2387,2.1187,0.634237,-0.0384129,2.02118,1.05827,-0.302764,0.362391,0.128819
2.45058,1.59771,1.34939,0.409273,-0.0192539,1.28568,1.18659,-0.27531,0.100415,0.664651
1.63206,1.35578,1.29614,0.354141,-0.228738,1.22566,0.997908,-0.0194415,-0.150692,0.303942
1.32418,1.269,1.15276,0.346941,0.179257,1.0846,1.05452,-0.470418,-0.0880176,0.0510721
2.08984,1.86511,1.70841,-0.418895,0.186036,1.64577,1.09497,0.352201,0.440256,-0.027158
2.24869,2.20546,1.85839,0.673481,-0.375715,1.69082,1.28535,-0.565533,0.518141,0.428325
2.60102,2.50623,2.11822,0.813027,0.0957961,1.95363,1.32628,-0.820745,0.0237962,0.452201
1.35684,1.32796,1.27111,-0.0628629,-0.350234,1.22029,0.995129,0.163042,0.0762481,0.278442
1.28663,1.24447,1.19387,-0.0431545,0.383911,1.12964,0.988874,0.0454285,-0.220952,0.215948
3.85587,3.81286,3.15428,0.87531,-0.0783867,3.02939,1.59685,-0.853578,0.223632,0.943904
1.97339,1.93105,1.83749,0.0714007,-0.483724,1.77124,1.03183,-0.189462,0.351081,0.158617
2.61093,2.2333,1.26476,-0.847321,-0.402369,0.848386,1.90681,0.712037,0.387799,1.44852
2.61907,2.57636,2.29008,-0.118339,0.710069,2.174,1.22455,0.28163,-0.616399,0.399867
1.32233,1.28114,1.22955,-0.332923,-0.103294,1.17911,0.989857,0.254627,0.0755839,0.170046
2.113,1.22564,1.16721,-0.184064,-0.384673,1.08652,0.996704,-0.0930746,0.321282,0.0343304
1.325,1.26723,1.20677,-0.0724141,-0.399635,1.13637,0.998737,0.141054,0.25426,0.180487
1.24758,1.206,1.1321,-0.00520467,-0.293948,1.09326,1.01217,0.0345468,0.334022,0.17711
2.76418,1.3655,1.30615,-0.407554,0.326132,1.19731,0.99763,-0.14267,0.301984,0.0579893
2.89113,2.84932,2.54057,0.381084,-0.546029,2.45176,1.24702,-0.378046,0.633619,0.36099
3.24723,2.56563,2.50192,-0.616897,-0.202421,2.41621,1.00198,0.351307,0.0125031,-0.00579712
2.97385,1.87154,1.51713,0.360414,-0.418307,1.41309,1.29267,0.327097,0.339198,0.754057
1.44507,1.40343,1.26732,-0.418185,0.0912055,1.19286,1.07438,0.480992,-0.0863019,0.187475
1.63292,1.39362,1.29477,-0.459774,0.273324,1.17912,1.03712,0.160935,-0.402679,-0.0849146
1.92658,1.484,1.39734,-0.384164,0.133257,1.33687,1.02493,-0.3673,-0.0717549,0.17343
2.62055,2.57864,2.33336,0.618663,-0.198573,2.24107,1.18356,-0.658032,0.129023,0.266074
1.78418,1.74063,1.46411,-0.529263,0.118696,1.35993,1.21479,0.517566,0.0282742,0.571569
1.36365,1.32165,1.23186,-0.433769,0.0778474,1.15033,1.02806,0.404031,-0.0961686,0.0637266
1.35643,1.31415,1.26278,-0.320839,-0.397546,1.15483,0.989642,0.182904,0.235678,0.100193
2.10048,2.03184,1.97251,-0.0792628,0.512267,1.90318,0.997598,-0.19003,-0.275786,0.0517407
2.65686,1.40202,1.30675,0.273994,-0.257623,1.25146,1.03354,0.213498,-0.302379,-0.225472
1.97838,1.93595,1.72747,-0.329734,-0.342084,1.66085,1.14675,0.470414,0.351214,0.300076
1.88293,1.69587,1.5696,-0.218125,-0.389686,1.50473,1.06455,0.164198,0.355001,-0.316103
2.09957,2.05758,1.74906,-0.683477,0.273677,1.58655,1.2468,0.67368,-0.30222,0.359125
2.20958,2.16795,1.95883,-0.375537,-0.396932,1.88107,1.14739,0.36378,0.359194,0.418076
1.44364,1.40225,1.2911,-0.263129,-0.449788,1.18127,1.04942,0.261202,0.32461,0.217556
2.12273,2.07951,1.32837,-0.646066,0.535877,1.02956,1.68942,0.510913,-0.692283,1.11063
1.8485,1.65335,1.47895,-0.0512005,-0.421277,1.41676,1.11266,0.595964,-0.036459,0.0341365
1.89582,1.854,1.64022,-0.0473215,-0.582167,1.5327,1.15205,-0.0522121,0.520357,0.416377
1.70071,1.62185,1.49914,-0.46296,-0.0973755,1.42254,1.06098,0.345208,0.214925,0.282769
1.65736,1.64324,1.56873,-0.400044,-0.195451,1.50422,1.01278,0.250144,0.131166,0.256119
1.42139,1.37959,1.25964,-0.200421,-0.302844,1.20616,1.05821,0.181582,0.380458,0.248479
1.56181,1.5208,1.40398,-0.367064,0.270675,1.32784,1.05509,0.360673,-0.244809,0.207008
1.41915,1.26228,1.11657,0.0069889,0.487583,1.00446,1.08399,0.385765,0.298703,0.237979
2.0325,1.99043,1.92871,0.4207,0.31317,1.85603,0.999998,-0.246273,-0.225544,0.0901131
1.97904,1.75367,1.52148,0.446288,0.0456791,1.45383,1.17046,0.0892694,-0.55451,0.417349
1.70294,1.65218,1.55758,0.0797599,0.494487,1.47485,1.03287,-0.244911,-0.354832,-0.0241854
1.44012,1.39829,1.34386,0.340848,-0.195887,1.28507,0.992702,-0.305693,0.0604967,0.0894092
1.67389,1.33718,1.25169,0.299458,0.292885,1.17952,1.02376,0.17996,-0.194201,0.312474
1.51646,1.47523,1.36666,0.116345,-0.461143,1.28124,1.04685,-0.0792388,0.375933,0.260636
1.92665,1.55619,1.48101,0.461977,-0.269331,1.3811,1.01345,0.176728,0.339834,0.00226402
3.34398,2.45982,2.19761,0.154973,-0.565948,2.11782,1.20049,-0.125741,0.507789,0.535873
2.33903,2.29786,2.05362,0.531106,0.385314,1.94597,1.18251,-0.506263,-0.310925,0.406207
1.67209,1.63074,1.50851,0.541608,-0.141691,1.40078,1.06051,-0.447945,0.0857343,0.190557
2.03615,1.6292,1.23203,-0.471062,0.105269,1.13354,1.33544,0.193096,-0.199974,0.908717
2.39469,2.23825,2.1398,-0.360469,0.538305,2.03938,1.03672,0.0404267,-0.360442,0.250758
1.53796,1.33877,1.16993,-0.00535898,0.560606,1.02686,1.10711,0.538631,-0.172946,-0.159105
1.81681,1.77556,1.68368,0.443268,-0.0607534,1.62314,1.03015,-0.39795,0.0952641,0.11581
1.57347,1.53223,1.23386,0.501587,0.372819,1.06388,1.23664,-0.464846,-0.425286,0.501971
1.69727,1.6414,1.52465,-0.251312,-0.429479,1.44116,1.05502,0.147625,0.402875,0.220503
1.40263,1.36161,1.28334,-0.369792,-0.0743455,1.22666,1.01654,0.347324,0.0647676,0.167853
1.69249,1.65131,1.53325,0.113218,-0.460252,1.45816,1.05633,-0.0671487,0.447512,0.175234
1.58268,1.5411,1.45167,-0.198163,-0.322338,1.40149,1.0277,0.168388,0.368166,0.109173
1.47676,1.43135,1.35358,-0.40207,-0.117462,1.28714,1.01604,0.255807,0.190901,0.223838
4.15913,3.33093,2.59314,-0.819466,0.350961,2.43509,1.67606,0.614153,-0.714245,1.02054
1.70019,1.47414,1.27953,-0.0549062,0.460495,1.19253,1.13288,-0.0223916,-0.632027,-0.0556615
1.3394,1.29776,1.21978,-0.163058,-0.359623,1.1541,1.01625,0.0944611,0.368166,0.0891397
2.83174,2.23332,1.49058,-0.336084,0.311538,1.41839,1.68101,0.534918,-0.37342,1.23283
2.15597,1.6149,1.52383,0.0715965,0.522015,1.42983,1.02935,-0.0280175,0.391596,-0.158339
7.49943,4.82928,3.60005,-0.0133815,-1.40628,3.314,2.1675,0.0684113,0.609373,1.85517
2.17699,1.57723,1.50003,0.45675,-0.0379183,1.42829,1.01548,-0.207969,0.274177,0.180035
2.33818,2.24578,2.0651,-0.128676,0.519576,1.99452,1.11896,0.128667,-0.502295,0.320713
1.45001,1.4066,1.24907,-0.345613,0.0429908,1.19953,1.0958,0.40535,0.0609268,0.390395
1.28392,1.24168,1.16484,0.179561,-0.409381,1.07565,1.0151,-0.0391051,0.302146,0.239291
1.58985,1.42337,1.26218,-0.499367,-0.308956,1.11727,1.09946,0.303301,-0.28781,0.391952
1.44309,1.33624,1.28493,0.241598,-0.281467,1.23022,0.989581,-0.190373,-0.0177711,-0.249715
1.31786,1.27611,1.21253,-0.139685,-0.315537,1.16239,1.00185,0.0260327,0.322277,0.13713
3.18511,2.55954,2.5073,0.274588,0.649949,2.40598,0.990506,-0.313956,0.0196766,0.0423357
2.69117,2.34345,2.18528,-0.173299,0.554818,2.10656,1.09644,0.517887,0.0192995,0.230746
1.71153,1.67054,1.35354,-0.451408,0.527493,1.16192,1.25527,0.437585,-0.50126,0.502604
2.18384,1.41211,1.27163,0.434289,-0.284654,1.16078,1.07875,0.395961,-0.0862516,0.345133
2.50845,1.9563,1.66495,0.217983,-0.384019,1.60533,1.22962,-0.10924,0.663292,0.423936
1.30236,1.26116,1.172,-0.419095,0.198784,1.0763,1.02743,0.338883,-0.196161,0.148137
2.14256,1.81859,1.71888,0.597837,-0.052427,1.61071,1.03798,-0.00129901,0.408208,0.174392
2.58732,2.54448,2.3301,-0.621595,-0.00486247,2.24566,1.15265,0.480753,-0.0525007,0.462992
1.7206,1.37769,1.24551,-0.337772,0.507869,1.08594,1.07045,0.409677,-0.266052,-0.164015
4.10442,3.1069,2.20291,-0.054239,0.69505,2.08969,1.84226,0.384454,-0.235875,1.51991
1.36513,1.32371,1.23339,0.115097,0.325271,1.18414,1.02859,-0.0879484,-0.359548,0.201594
1.41914,1.34805,1.29543,0.381877,-0.0098585,1.23782,0.990899,-0.285758,-0.136056,-0.0368595
2.82677,2.78509,2.52181,-0.463658,0.560965,2.41451,1.20155,0.490468,-0.430416,0.370894
1.77765,1.32855,1.22868,0.164327,-0.426067,1.14066,1.03815,-0.12902,0.269709,0.328651
3.04049,2.13838,1.98999,-0.53444,0.105929,1.91395,1.08666,0.31627,-0.338454,0.293083
1.88751,1.8457,1.6418,0.458667,0.185809,1.56544,1.14217,-0.486738,-0.281986,0.328289
2.05179,1.76662,1.38412,0.34623,0.494865,1.2454,1.32078,-0.156605,-0.30169,0.86519
1.57657,1.53522,1.4845,-0.405058,0.108138,1.42407,0.988996,0.288894,-0.0287362,0.116077
2.12415,1.95472,1.88595,0.45318,0.226814,1.81658,1.00704,0.177029,-0.311493,0.0735754
1.74756,1.70656,1.10381,-0.721345,-0.281541,0.786636,1.54102,0.721864,0.258338,0.952141
1.86347,1.55346,1.40805,-0.180664,0.343948,1.35339,1.08368,0.277392,-0.32906,0.32982
2.07299,2.01142,1.91213,0.518634,0.168283,1.83274,1.03757,-0.387507,-0.192207,0.0952991
3.04281,3.00122,2.50681,-0.650741,0.539323,2.36004,1.43268,0.655355,-0.61486,0.603875
2.48868,1.81514,1.62308,0.125926,-0.442089,1.55663,1.13033,0.0920009,0.518665,0.346148
2.45709,2.41488,2.1606,0.6187,0.458941,2.01861,1.19255,-0.451142,-0.46238,0.352831
1.69372,1.22805,1.15893,-0.192256,-0.296662,1.10369,1.00739,0.0819544,0.165311,0.316916
1.50029,1.45748,1.35788,-0.356924,0.0149388,1.31004,1.03787,0.311236,0.0999102,0.299962
1.39175,1.35012,1.17767,0.397028,-0.17328,1.0951,1.11072,-0.46364,0.175512,0.327994
1.64517,1.60354,1.51522,0.420247,-0.0227403,1.45559,1.0266,-0.33733,0.100182,0.22298
1.34144,1.29849,1.16474,0.314271,0.0527082,1.1203,1.07202,-0.413455,0.0292498,0.311561
1.29179,1.17815,1.12692,0.359066,-0.0121917,1.06812,0.989501,-0.139262,0.214697,0.1824
1.74969,1.41636,1.33558,0.336541,0.256543,1.26676,1.01906,0.102727,0.243257,-0.297325
2.28514,1.47082,1.20486,-0.391044,0.0159592,1.13952,1.20424,-0.233351,-0.00535013,0.717887
1.46393,1.42213,1.32224,0.334938,0.131456,1.27234,1.03816,-0.305358,-0.182549,0.266201
1.74247,1.7013,1.61567,-0.277703,-0.329476,1.55715,1.0239,0.194031,0.309969,0.185192
1.33899,1.29773,1.19307,-0.153512,-0.360801,1.12679,1.04293,0.18627,0.373103,0.182894
5.61285,2.45474,1.27263,-0.457911,0.342606,1.13689,2.12038,-0.802022,-0.771135,1.542
2.06412,1.78323,1.66945,0.346658,-0.373117,1.58987,1.05205,-0.420991,0.21899,0.0356802
1.71627,1.67311,1.62157,-0.374734,-0.258944,1.55628,0.989811,0.222804,0.221944,-0.0216885
1.68726,1.64495,1.55885,-0.419927,-0.296392,1.47168,1.02437,0.228485,0.251433,0.231413
2.2646,2.06041,1.95826,0.485584,-0.288124,1.8751,1.04042,-0.172263,0.413439,-0.0388991
2.41454,2.3117,2.25281,-0.575231,0.210405,2.16795,0.997159,0.27581,-0.0868748,0.174222
2.25837,2.2173,2.00062,0.0510263,0.614177,1.90333,1.15495,-0.0927982,-0.576902,0.334859
2.1193,2.07818,1.91694,0.546524,0.0543533,1.83658,1.09951,-0.489148,-0.0164372,0.298398
1.43874,1.39717,1.34793,0.331256,0.143179,1.29872,0.987513,-0.221325,-0.0997799,0.189436
2.81555,2.77376,2.53812,0.269102,0.69639,2.42583,1.17392,-0.295967,-0.548433,0.330698
1.94683,1.90435,1.78718,-0.269783,0.418755,1.71636,1.05543,0.302231,-0.372419,0.0595508
1.66519,1.62282,1.54953,0.286996,-0.297947,1.49328,1.01157,-0.115406,0.312831,0.178148
1.48998,1.44798,1.32787,0.374168,0.0928232,1.27067,1.05838,-0.345993,-0.113859,0.327328
1.59604,1.49466,1.41175,0.354254,0.100099,1.36291,1.02119,-0.346975,-0.0200154,0.204153
1.75033,1.70657,1.43212,0.436397,-0.0293911,1.36369,1.21272,-0.634503,0.0346784,0.431897
1.24601,1.20429,1.14201,-0.156423,0.380275,1.06542,1.00055,0.20602,-0.252357,0.12091
2.92462,2.16729,1.97376,-0.57114,-0.0445967,1.8888,1.1318,0.104224,-0.33431,0.52725
1.65737,1.40287,1.20364,0.330963,-0.415019,1.08027,1.1375,-0.332892,0.260744,0.484504
1.65799,1.43264,1.24538,-0.175729,0.429487,1.1557,1.12553,-0.188197,-0.450829,0.384432
1.56684,1.47863,1.12742,0.0147208,0.595501,0.9572,1.28949,-0.389323,-0.379272,0.69786
1.90795,1.36102,1.21145,0.346727,0.0350708,1.16024,1.08785,-0.484945,0.242441,0.0954681
1.4014,1.35904,1.12959,0.39003,-0.212776,1.03855,1.16772,-0.474904,0.298028,0.410933
1.6022,1.4337,1.36563,0.346763,0.162299,1.31086,1.00635,-0.244232,-0.0600683,0.26291
1.31461,1.27197,1.20833,0.321157,-0.246125,1.13857,1.00191,-0.180702,0.29605,0.0563124
2.4866,2.44449,1.83718,-0.0642775,-0.970522,1.55859,1.54558,0.137683,0.942474,0.775409
1.25262,1.21121,1.12676,0.177486,0.34105,1.05913,1.02273,-0.0912332,-0.342419,0.200099
1.91723,1.87555,1.79067,-0.453759,0.300374,1.70598,1.02315,0.33393,-0.189735,0.137759
1.82992,1.58321,1.2059,0.0925331,0.315356,1.16025,1.31559,0.13164,-0.345528,0.844805
2.61672,2.17546,1.72084,0.484359,0.0514119,1.65047,1.39289,-0.680011,0.169503,0.754078
2.50371,2.05005,1.69241,0.388027,0.236622,1.63025,1.29591,-0.497532,0.0905985,0.737072
1.37379,1.33187,1.16498,-0.488236,-0.125583,1.05026,1.10516,0.45146,0.244392,0.278371
1.78198,1.26744,1.13324,0.320103,0.138563,1.07822,1.07247,-0.256638,-0.189081,0.410147
1.87589,1.83293,1.75882,-0.301922,-0.473832,1.66667,1.01238,0.26123,0.23756,0.14102
2.33618,2.29452,1.95769,-0.494984,-0.61008,1.79314,1.2751,0.379473,0.535092,0.561429
1.56224,1.52102,1.34215,-0.406299,-0.306339,1.24195,1.11714,0.435282,0.317088,0.278614
2.18103,1.34565,1.18586,0.187564,-0.313185,1.12827,1.09807,0.0568645,-0.311338,0.474583
1.57317,1.53139,1.44716,0.117314,-0.375743,1.39259,1.0225,-0.21429,0.314711,0.142111
2.95297,1.82981,1.77531,-0.33384,-0.473746,1.67804,0.992776,0.0308273,0.141562,0.290274
3.34009,3.29795,2.99196,0.474196,-0.637245,2.8846,1.24425,-0.515338,0.47418,0.421178
1.67832,1.52817,1.4552,-0.24977,-0.363798,1.38667,1.01125,-0.0227288,0.375002,-0.0336042
1.28452,1.24079,1.13918,-0.11887,-0.299137,1.09275,1.03989,0.141811,0.424014,0.0333577
2.19177,1.97087,1.49712,-0.198694,0.52352,1.38846,1.41203,0.174778,-0.605724,0.846178
1.27717,1.23398,1.17123,0.118532,-0.437479,1.07997,1.00103,-0.0919708,0.214553,0.259252
1.45433,1.40707,1.35919,0.388061,-0.0652609,1.30098,0.986148,-0.180515,0.0697061,0.233857
2.52153,1.7409,1.29731,0.495809,0.0605394,1.1973,1.38186,-0.347681,-0.285865,0.909171
2.07428,2.03266,1.74928,0.209212,0.568687,1.64097,1.22166,-0.246942,-0.536348,0.513266
1.69107,1.64876,1.23773,-0.13563,0.605032,1.07122,1.3493,0.0976555,-0.600429,0.755123
1.68424,1.64146,1.56,-0.070483,-0.40477,1.50493,1.01973,0.102672,0.385926,-0.00345065
1.85902,1.81615,1.64157,0.240563,0.550769,1.52759,1.11285,-0.241578,-0.360785,0.411781
1.9569,1.91574,1.79997,0.417488,-0.219142,1.73711,1.05405,-0.379566,0.243597,0.165109
1.92617,1.62173,1.46974,-0.368719,0.468067,1.34354,1.09026,0.220508,-0.325261,0.392298
2.1378,1.97363,1.78503,0.47054,0.0119066,1.72185,1.12687,-0.22906,0.230313,0.532889
1.85592,1.78894,1.66272,0.388619,-0.219652,1.60167,1.06449,-0.427448,0.139298,0.225115
1.79801,1.65475,1.54717,0.608005,0.242737,1.40184,1.04585,-0.304091,-0.34659,0.0291101
1.90985,1.86883,1.69196,-0.511303,0.299112,1.58488,1.11514,0.46824,-0.255321,0.280625
1.72571,1.68316,1.51508,0.22115,0.583814,1.38048,1.10635,-0.0534365,-0.473184,0.341898
4.03751,2.06356,1.7776,0.44983,0.135107,1.71442,1.22423,-0.375418,0.00445361,0.69096
1.37163,1.33021,1.261,-0.170506,0.281308,1.21734,1.00748,0.189373,-0.299542,0.0952786
1.29632,1.25466,1.1202,0.107487,0.372431,1.05099,1.07273,-0.0845701,-0.443766,0.25753
2.19663,2.15317,1.78003,-0.476729,0.500517,1.64034,1.31141,0.644382,-0.496099,0.422026
1.58039,1.53856,1.47682,-0.358743,0.141911,1.42554,1.00001,0.240699,-0.213413,0.127233
1.26403,1.22213,1.16207,-0.133093,0.317343,1.10995,0.998334,0.0421803,-0.255679,0.221734
1.70137,1.74714,1.35767,0.0938204,-0.349128,1.30865,1.32774,-0.458437,0.354424,0.739436
1.8461,1.8041,1.4946,0.275686,0.500254,1.38115,1.24778,-0.236259,-0.557058,0.557189
1.65431,1.61267,1.54595,-0.387681,-0.150235,1.48899,1.00499,0.327876,0.143026,0.04101
4.45353,4.23583,3.42842,-0.766998,0.5203,3.30077,1.74568,0.828998,-0.447646,1.13112
2.34264,2.24591,1.65522,-0.560122,-0.512659,1.47078,1.52897,0.765062,0.622544,0.696068
1.26053,1.19586,1.13085,-0.0302198,-0.402448,1.05639,1.00328,0.0458465,0.302764,0.180146
1.51946,1.47771,1.38103,0.345527,-0.250155,1.3135,1.03495,-0.2792,0.179683,0.283784
1.72991,1.68727,1.54226,-0.473379,0.0334372,1.46743,1.08328,0.531624,-0.0152815,0.101396
